
======================================================================
EXPERIMENT 5 QUANTITATIVE RESULTS
======================================================================

FILE_ID | MEAN_DEPTH | MAX_DEPTH | MIN_DEPTH | STD_DEPTH | POINTS
003252 | 0.4905 | 0.9813 | 0.0274 | 0.4003 | 122880
003253 | 0.4871 | 0.9627 | 0.0290 | 0.3539 | 122880
003254 | 0.5323 | 0.9817 | 0.0273 | 0.3831 | 122880
003255 | 0.5449 | 0.9814 | 0.0281 | 0.3623 | 122880
003256 | 0.5513 | 0.9764 | 0.0283 | 0.3724 | 122880
003257 | 0.4444 | 0.9752 | 0.0278 | 0.3787 | 122880
003258 | 0.5759 | 0.9749 | 0.0281 | 0.3243 | 122880
003259 | 0.4960 | 0.9757 | 0.0294 | 0.3862 | 122880
003260 | 0.5512 | 0.9772 | 0.0285 | 0.3587 | 122880
003261 | 0.4521 | 0.9712 | 0.0268 | 0.3495 | 122880
003262 | 0.4723 | 0.9741 | 0.0281 | 0.3528 | 122880
003263 | 0.4924 | 0.9687 | 0.0281 | 0.3719 | 122880
003264 | 0.4934 | 0.9759 | 0.0279 | 0.3570 | 122880
003265 | 0.4788 | 0.9771 | 0.0275 | 0.3853 | 122880
003266 | 0.4872 | 0.9842 | 0.0278 | 0.3727 | 122880
003267 | 0.5501 | 0.9781 | 0.0285 | 0.3794 | 122880
003268 | 0.5317 | 0.9780 | 0.0288 | 0.3620 | 122880
003269 | 0.4296 | 0.9711 | 0.0293 | 0.3681 | 122880
003270 | 0.4130 | 0.9805 | 0.0280 | 0.3514 | 122880
003271 | 0.5604 | 0.9755 | 0.0279 | 0.3673 | 122880
003272 | 0.3484 | 0.9547 | 0.0281 | 0.3719 | 122880
003273 | 0.2966 | 0.9746 | 0.0293 | 0.3316 | 122880
003274 | 0.4577 | 0.9760 | 0.0275 | 0.3692 | 122880
003275 | 0.6301 | 0.9793 | 0.0298 | 0.3538 | 122880
003276 | 0.6406 | 0.9771 | 0.0288 | 0.3478 | 122880
003277 | 0.4459 | 0.9711 | 0.0291 | 0.3694 | 122880
003278 | 0.3864 | 0.9743 | 0.0283 | 0.3584 | 122880
003279 | 0.5784 | 0.9725 | 0.0293 | 0.3791 | 122880
003280 | 0.4952 | 0.9734 | 0.0275 | 0.4035 | 122880
003281 | 0.4764 | 0.9774 | 0.0284 | 0.3802 | 122880
003282 | 0.6245 | 0.9738 | 0.0275 | 0.3507 | 122880
003283 | 0.5628 | 0.9820 | 0.0283 | 0.3893 | 122880
003284 | 0.4075 | 0.9768 | 0.0271 | 0.3661 | 122880
003285 | 0.4472 | 0.9753 | 0.0280 | 0.3583 | 122880
003286 | 0.5200 | 0.9774 | 0.0282 | 0.3583 | 122880
003287 | 0.6286 | 0.9737 | 0.0283 | 0.3689 | 122880
003288 | 0.5402 | 0.9836 | 0.0287 | 0.3538 | 122880
003289 | 0.6065 | 0.9779 | 0.0281 | 0.3640 | 122880
003290 | 0.2924 | 0.9725 | 0.0293 | 0.3286 | 122880
003291 | 0.5467 | 0.9668 | 0.0277 | 0.3863 | 122880
003292 | 0.5331 | 0.9621 | 0.0272 | 0.3668 | 122880
003293 | 0.5568 | 0.9740 | 0.0266 | 0.3804 | 122880
003294 | 0.6373 | 0.9811 | 0.0283 | 0.3675 | 122880
003295 | 0.4365 | 0.9680 | 0.0294 | 0.3693 | 122880
003296 | 0.4372 | 0.9783 | 0.0276 | 0.3767 | 122880
003297 | 0.5813 | 0.9754 | 0.0287 | 0.3653 | 122880
003298 | 0.4938 | 0.9763 | 0.0295 | 0.3716 | 122880
003299 | 0.5724 | 0.9699 | 0.0298 | 0.3665 | 122880
003300 | 0.5200 | 0.9739 | 0.0276 | 0.3790 | 122880
003301 | 0.4519 | 0.9795 | 0.0293 | 0.3679 | 122880
003302 | 0.5375 | 0.9719 | 0.0283 | 0.3656 | 122880
003303 | 0.5080 | 0.9619 | 0.0272 | 0.3685 | 122880
003304 | 0.4727 | 0.9825 | 0.0294 | 0.3635 | 122880
003305 | 0.3324 | 0.9666 | 0.0289 | 0.3544 | 122880
003306 | 0.5206 | 0.9783 | 0.0282 | 0.3975 | 122880
003307 | 0.4572 | 0.9717 | 0.0287 | 0.3685 | 122880
003308 | 0.5158 | 0.9818 | 0.0277 | 0.3978 | 122880
003309 | 0.5090 | 0.9806 | 0.0279 | 0.3786 | 122880
003310 | 0.5402 | 0.9786 | 0.0277 | 0.3757 | 122880
003311 | 0.6026 | 0.9833 | 0.0286 | 0.3671 | 122880
003312 | 0.5584 | 0.9820 | 0.0276 | 0.3721 | 122880
003313 | 0.5235 | 0.9748 | 0.0293 | 0.3654 | 122880
003314 | 0.5133 | 0.9689 | 0.0277 | 0.3586 | 122880
003315 | 0.4664 | 0.9662 | 0.0284 | 0.3678 | 122880
003316 | 0.5621 | 0.9818 | 0.0292 | 0.3565 | 122880
003317 | 0.5386 | 0.9814 | 0.0286 | 0.3802 | 122880
003318 | 0.5690 | 0.9775 | 0.0290 | 0.3782 | 122880
003319 | 0.5618 | 0.9791 | 0.0279 | 0.3972 | 122880
003320 | 0.5399 | 0.9802 | 0.0276 | 0.3857 | 122880
003321 | 0.4478 | 0.9713 | 0.0290 | 0.3689 | 122880
003322 | 0.3426 | 0.9587 | 0.0278 | 0.3728 | 122880
003323 | 0.5258 | 0.9797 | 0.0293 | 0.3650 | 122880
003324 | 0.5696 | 0.9722 | 0.0274 | 0.3868 | 122880
003325 | 0.5945 | 0.9794 | 0.0280 | 0.3739 | 122880
003326 | 0.5572 | 0.9671 | 0.0285 | 0.3880 | 122880
003327 | 0.5371 | 0.9744 | 0.0295 | 0.3419 | 122880
003328 | 0.5174 | 0.9761 | 0.0283 | 0.3503 | 122880
003329 | 0.5887 | 0.9790 | 0.0280 | 0.3839 | 122880
003330 | 0.4290 | 0.9689 | 0.0294 | 0.3680 | 122880
003331 | 0.4266 | 0.9705 | 0.0290 | 0.3669 | 122880
003332 | 0.5267 | 0.9833 | 0.0272 | 0.3585 | 122880
003333 | 0.4567 | 0.9700 | 0.0290 | 0.3693 | 122880
003334 | 0.5422 | 0.9759 | 0.0271 | 0.3802 | 122880
003335 | 0.5039 | 0.9724 | 0.0283 | 0.3528 | 122880
003336 | 0.4802 | 0.9739 | 0.0286 | 0.3526 | 122880
003337 | 0.5045 | 0.9657 | 0.0281 | 0.3726 | 122880
003338 | 0.5635 | 0.9790 | 0.0272 | 0.3693 | 122880
003339 | 0.4444 | 0.9700 | 0.0290 | 0.3685 | 122880
003340 | 0.4972 | 0.9803 | 0.0306 | 0.3586 | 122880
003341 | 0.5523 | 0.9643 | 0.0275 | 0.4013 | 122880
003342 | 0.4992 | 0.9685 | 0.0271 | 0.3630 | 122880
003343 | 0.5280 | 0.9741 | 0.0287 | 0.3458 | 122880
003344 | 0.4996 | 0.9789 | 0.0278 | 0.3745 | 122880
003345 | 0.2995 | 0.9784 | 0.0294 | 0.3367 | 122880
003346 | 0.5112 | 0.9786 | 0.0274 | 0.3901 | 122880
003347 | 0.5297 | 0.9764 | 0.0293 | 0.3542 | 122880
003348 | 0.4918 | 0.9717 | 0.0276 | 0.3708 | 122880
003349 | 0.4270 | 0.9730 | 0.0300 | 0.3701 | 122880
003350 | 0.3669 | 0.9784 | 0.0292 | 0.3632 | 122880
003351 | 0.5700 | 0.9762 | 0.0284 | 0.3356 | 122880
003352 | 0.6154 | 0.9777 | 0.0269 | 0.3722 | 122880
003353 | 0.4511 | 0.9794 | 0.0276 | 0.3956 | 122880
003354 | 0.4705 | 0.9820 | 0.0270 | 0.3561 | 122880
003355 | 0.5065 | 0.9766 | 0.0280 | 0.3732 | 122880
003356 | 0.5136 | 0.9837 | 0.0271 | 0.3803 | 122880
003357 | 0.5687 | 0.9781 | 0.0277 | 0.3911 | 122880
003358 | 0.5176 | 0.9794 | 0.0275 | 0.3876 | 122880
003359 | 0.5225 | 0.9776 | 0.0261 | 0.3831 | 122880
003360 | 0.5223 | 0.9687 | 0.0281 | 0.3739 | 122880
003361 | 0.5358 | 0.9734 | 0.0281 | 0.3575 | 122880
003362 | 0.5697 | 0.9797 | 0.0276 | 0.3665 | 122880
003363 | 0.5886 | 0.9747 | 0.0278 | 0.3664 | 122880
003364 | 0.5776 | 0.9750 | 0.0293 | 0.3525 | 122880
003365 | 0.5370 | 0.9737 | 0.0299 | 0.3678 | 122880
003366 | 0.5865 | 0.9802 | 0.0288 | 0.3729 | 122880
003367 | 0.5178 | 0.9764 | 0.0282 | 0.3791 | 122880
003368 | 0.5677 | 0.9785 | 0.0281 | 0.3713 | 122880
003369 | 0.5474 | 0.9774 | 0.0279 | 0.3812 | 122880
003370 | 0.4679 | 0.9853 | 0.0278 | 0.3680 | 122880
003371 | 0.4016 | 0.9780 | 0.0277 | 0.3773 | 122880
003372 | 0.4448 | 0.9752 | 0.0283 | 0.3473 | 122880
003373 | 0.4874 | 0.9759 | 0.0289 | 0.3718 | 122880
003374 | 0.5162 | 0.9637 | 0.0280 | 0.3850 | 122880
003375 | 0.5308 | 0.9723 | 0.0287 | 0.3679 | 122880
003376 | 0.4761 | 0.9660 | 0.0282 | 0.3732 | 122880
003377 | 0.5596 | 0.9805 | 0.0282 | 0.3816 | 122880
003378 | 0.5478 | 0.9784 | 0.0291 | 0.3410 | 122880
003379 | 0.5387 | 0.9744 | 0.0287 | 0.3704 | 122880
003380 | 0.5095 | 0.9723 | 0.0270 | 0.3816 | 122880
003381 | 0.5241 | 0.9835 | 0.0280 | 0.3865 | 122880
003382 | 0.5380 | 0.9765 | 0.0286 | 0.3891 | 122880
003383 | 0.5195 | 0.9686 | 0.0298 | 0.3442 | 122880
003384 | 0.5308 | 0.9737 | 0.0298 | 0.3447 | 122880
003385 | 0.3043 | 0.9710 | 0.0287 | 0.3577 | 122880
003386 | 0.5357 | 0.9844 | 0.0277 | 0.3757 | 122880
003387 | 0.4655 | 0.9613 | 0.0274 | 0.3924 | 122880
003388 | 0.5168 | 0.9703 | 0.0281 | 0.3417 | 122880
003389 | 0.5422 | 0.9731 | 0.0284 | 0.3461 | 122880
003390 | 0.5797 | 0.9806 | 0.0288 | 0.3821 | 122880
003391 | 0.5583 | 0.9733 | 0.0291 | 0.3555 | 122880
003392 | 0.5807 | 0.9662 | 0.0272 | 0.3855 | 122880
003393 | 0.4826 | 0.9751 | 0.0281 | 0.3495 | 122880
003394 | 0.5757 | 0.9802 | 0.0276 | 0.3826 | 122880
003395 | 0.5518 | 0.9816 | 0.0291 | 0.3876 | 122880
003396 | 0.5746 | 0.9766 | 0.0277 | 0.3868 | 122880
003397 | 0.3192 | 0.9668 | 0.0281 | 0.3564 | 122880
003398 | 0.4878 | 0.9783 | 0.0278 | 0.3682 | 122880
003399 | 0.4041 | 0.9741 | 0.0296 | 0.3740 | 122880
003400 | 0.5333 | 0.9828 | 0.0285 | 0.3836 | 122880
003401 | 0.3577 | 0.9736 | 0.0277 | 0.3740 | 122880
003402 | 0.5247 | 0.9738 | 0.0284 | 0.3600 | 122880
003403 | 0.6214 | 0.9733 | 0.0280 | 0.3554 | 122880
003404 | 0.5675 | 0.9774 | 0.0282 | 0.3714 | 122880
003405 | 0.3268 | 0.9741 | 0.0296 | 0.3509 | 122880
003406 | 0.5106 | 0.9745 | 0.0276 | 0.3682 | 122880
003407 | 0.5248 | 0.9844 | 0.0277 | 0.3709 | 122880
003408 | 0.5435 | 0.9780 | 0.0271 | 0.3947 | 122880
003409 | 0.4842 | 0.9807 | 0.0301 | 0.3723 | 122880
003410 | 0.5209 | 0.9815 | 0.0282 | 0.3757 | 122880
003411 | 0.2925 | 0.9774 | 0.0291 | 0.3299 | 122880
003412 | 0.5498 | 0.9794 | 0.0293 | 0.3474 | 122880
003413 | 0.5253 | 0.9725 | 0.0279 | 0.3465 | 122880
003414 | 0.4369 | 0.9713 | 0.0286 | 0.3512 | 122880
003415 | 0.5931 | 0.9754 | 0.0285 | 0.3500 | 122880
003416 | 0.4796 | 0.9834 | 0.0281 | 0.3722 | 122880
003417 | 0.5550 | 0.9798 | 0.0281 | 0.3869 | 122880
003418 | 0.3113 | 0.9758 | 0.0296 | 0.3399 | 122880
003419 | 0.3790 | 0.9600 | 0.0278 | 0.3785 | 122880
003420 | 0.3960 | 0.9602 | 0.0278 | 0.3497 | 122880
003421 | 0.4540 | 0.9677 | 0.0290 | 0.3688 | 122880
003422 | 0.6175 | 0.9729 | 0.0285 | 0.3587 | 122880
003423 | 0.4883 | 0.9808 | 0.0276 | 0.3620 | 122880
003424 | 0.4447 | 0.9633 | 0.0284 | 0.3526 | 122880
003425 | 0.3518 | 0.9728 | 0.0286 | 0.3728 | 122880
003426 | 0.5679 | 0.9772 | 0.0283 | 0.3717 | 122880
003427 | 0.4918 | 0.9821 | 0.0268 | 0.3747 | 122880
003428 | 0.5948 | 0.9769 | 0.0284 | 0.3571 | 122880
003429 | 0.5668 | 0.9790 | 0.0305 | 0.3488 | 122880
003430 | 0.4712 | 0.9831 | 0.0283 | 0.3838 | 122880
003431 | 0.5006 | 0.9785 | 0.0265 | 0.3688 | 122880
003432 | 0.5125 | 0.9808 | 0.0294 | 0.3697 | 122880
003433 | 0.3818 | 0.9757 | 0.0273 | 0.3631 | 122880
003434 | 0.4501 | 0.9817 | 0.0284 | 0.3913 | 122880
003435 | 0.4580 | 0.9725 | 0.0289 | 0.3693 | 122880
003436 | 0.5052 | 0.9718 | 0.0287 | 0.3686 | 122880
003437 | 0.5128 | 0.9673 | 0.0293 | 0.3875 | 122880
003438 | 0.5196 | 0.9725 | 0.0271 | 0.3828 | 122880
003439 | 0.5676 | 0.9744 | 0.0270 | 0.3823 | 122880
003440 | 0.4858 | 0.9837 | 0.0278 | 0.3755 | 122880
003441 | 0.5729 | 0.9813 | 0.0285 | 0.3733 | 122880
003442 | 0.5951 | 0.9776 | 0.0282 | 0.3648 | 122880
003443 | 0.4405 | 0.9775 | 0.0285 | 0.3729 | 122880
003444 | 0.5263 | 0.9771 | 0.0290 | 0.3651 | 122880
003445 | 0.5306 | 0.9769 | 0.0281 | 0.3916 | 122880
003446 | 0.4665 | 0.9683 | 0.0304 | 0.3591 | 122880
003447 | 0.4686 | 0.9693 | 0.0291 | 0.3794 | 122880
003448 | 0.6090 | 0.9688 | 0.0272 | 0.3882 | 122880
003449 | 0.3181 | 0.9762 | 0.0297 | 0.3390 | 122880
003450 | 0.4814 | 0.9731 | 0.0278 | 0.3378 | 122880
003451 | 0.3542 | 0.9794 | 0.0275 | 0.3616 | 122880
003452 | 0.5963 | 0.9795 | 0.0281 | 0.3658 | 122880
003453 | 0.5641 | 0.9781 | 0.0286 | 0.3388 | 122880
003454 | 0.5116 | 0.9783 | 0.0278 | 0.3795 | 122880
003455 | 0.5962 | 0.9776 | 0.0284 | 0.3839 | 122880
003456 | 0.5240 | 0.9758 | 0.0277 | 0.3702 | 122880
003457 | 0.4912 | 0.9786 | 0.0269 | 0.3554 | 122880
003458 | 0.2938 | 0.9757 | 0.0280 | 0.3371 | 122880
003459 | 0.5122 | 0.9835 | 0.0288 | 0.3886 | 122880
003460 | 0.4041 | 0.9687 | 0.0278 | 0.3663 | 122880
003461 | 0.5588 | 0.9751 | 0.0287 | 0.3853 | 122880
003462 | 0.3017 | 0.9767 | 0.0288 | 0.3375 | 122880
003463 | 0.4318 | 0.9756 | 0.0291 | 0.3434 | 122880
003464 | 0.5029 | 0.9723 | 0.0280 | 0.3700 | 122880
003465 | 0.4572 | 0.9757 | 0.0281 | 0.3650 | 122880
003466 | 0.6193 | 0.9824 | 0.0282 | 0.3845 | 122880
003467 | 0.4902 | 0.9772 | 0.0274 | 0.3785 | 122880
003468 | 0.2974 | 0.9760 | 0.0296 | 0.3311 | 122880
003469 | 0.5076 | 0.9706 | 0.0291 | 0.3432 | 122880
003470 | 0.5481 | 0.9698 | 0.0298 | 0.3841 | 122880
003471 | 0.5907 | 0.9791 | 0.0294 | 0.3873 | 122880
003472 | 0.5021 | 0.9730 | 0.0279 | 0.3708 | 122880
003473 | 0.5374 | 0.9825 | 0.0281 | 0.3879 | 122880
003474 | 0.4947 | 0.9821 | 0.0278 | 0.3784 | 122880
003475 | 0.5304 | 0.9815 | 0.0268 | 0.3754 | 122880
003476 | 0.4521 | 0.9682 | 0.0290 | 0.3683 | 122880
003477 | 0.5093 | 0.9720 | 0.0283 | 0.3577 | 122880
003478 | 0.4656 | 0.9814 | 0.0280 | 0.3828 | 122880
003479 | 0.2970 | 0.9769 | 0.0296 | 0.3306 | 122880
003480 | 0.6400 | 0.9757 | 0.0275 | 0.3625 | 122880
003481 | 0.4300 | 0.9727 | 0.0293 | 0.3679 | 122880
003482 | 0.6342 | 0.9777 | 0.0281 | 0.3701 | 122880
003483 | 0.4468 | 0.9803 | 0.0281 | 0.3696 | 122880
003484 | 0.6142 | 0.9742 | 0.0310 | 0.3233 | 122880
003485 | 0.5815 | 0.9805 | 0.0276 | 0.3743 | 122880
003486 | 0.5389 | 0.9771 | 0.0278 | 0.3810 | 122880
003487 | 0.5166 | 0.9815 | 0.0264 | 0.3738 | 122880
003488 | 0.5315 | 0.9771 | 0.0276 | 0.3917 | 122880
003489 | 0.5478 | 0.9772 | 0.0276 | 0.3683 | 122880
003490 | 0.5340 | 0.9742 | 0.0270 | 0.3912 | 122880
003491 | 0.4535 | 0.9721 | 0.0290 | 0.3693 | 122880
003492 | 0.5363 | 0.9737 | 0.0280 | 0.3905 | 122880
003493 | 0.4494 | 0.9703 | 0.0280 | 0.3483 | 122880
003494 | 0.5584 | 0.9779 | 0.0275 | 0.3789 | 122880
003495 | 0.5545 | 0.9711 | 0.0298 | 0.3704 | 122880
003496 | 0.6160 | 0.9751 | 0.0294 | 0.3464 | 122880
003497 | 0.5363 | 0.9830 | 0.0287 | 0.3783 | 122880
003498 | 0.5379 | 0.9768 | 0.0275 | 0.3707 | 122880
003499 | 0.5180 | 0.9614 | 0.0282 | 0.3626 | 122880
003500 | 0.4988 | 0.9751 | 0.0273 | 0.3646 | 122880
003501 | 0.5631 | 0.9744 | 0.0278 | 0.3386 | 122880
003502 | 0.4997 | 0.9720 | 0.0277 | 0.3694 | 122880
003503 | 0.4993 | 0.9815 | 0.0272 | 0.3994 | 122880
003504 | 0.3026 | 0.9754 | 0.0286 | 0.3347 | 122880
003505 | 0.3930 | 0.9711 | 0.0277 | 0.3590 | 122880
003506 | 0.5970 | 0.9831 | 0.0289 | 0.3902 | 122880
003507 | 0.5079 | 0.9772 | 0.0286 | 0.3778 | 122880
003508 | 0.5450 | 0.9793 | 0.0284 | 0.3764 | 122880
003509 | 0.5934 | 0.9751 | 0.0281 | 0.3577 | 122880
003510 | 0.4448 | 0.9677 | 0.0290 | 0.3506 | 122880
003511 | 0.5911 | 0.9837 | 0.0283 | 0.3830 | 122880
003512 | 0.4564 | 0.9720 | 0.0289 | 0.3494 | 122880
003513 | 0.4003 | 0.9755 | 0.0282 | 0.3835 | 122880
003514 | 0.5578 | 0.9796 | 0.0282 | 0.3677 | 122880
003515 | 0.5404 | 0.9844 | 0.0279 | 0.3380 | 122880
003516 | 0.5026 | 0.9713 | 0.0285 | 0.3892 | 122880
003517 | 0.4904 | 0.9783 | 0.0286 | 0.3672 | 122880
003518 | 0.4739 | 0.9784 | 0.0276 | 0.3654 | 122880
003519 | 0.5904 | 0.9720 | 0.0291 | 0.3586 | 122880
003520 | 0.4889 | 0.9722 | 0.0267 | 0.3849 | 122880
003521 | 0.4627 | 0.9798 | 0.0273 | 0.3712 | 122880
003522 | 0.5301 | 0.9857 | 0.0268 | 0.3745 | 122880
003523 | 0.4640 | 0.9651 | 0.0290 | 0.3491 | 122880
003524 | 0.5600 | 0.9791 | 0.0279 | 0.3639 | 122880
003525 | 0.5323 | 0.9814 | 0.0283 | 0.3588 | 122880
003526 | 0.4989 | 0.9840 | 0.0289 | 0.3636 | 122880
003527 | 0.5690 | 0.9774 | 0.0282 | 0.3714 | 122880
003528 | 0.5387 | 0.9718 | 0.0289 | 0.3908 | 122880
003529 | 0.4243 | 0.9843 | 0.0280 | 0.3715 | 122880
003530 | 0.5242 | 0.9806 | 0.0281 | 0.3799 | 122880
003531 | 0.5286 | 0.9740 | 0.0287 | 0.3576 | 122880
003532 | 0.5440 | 0.9744 | 0.0299 | 0.3422 | 122880
003533 | 0.5834 | 0.9764 | 0.0283 | 0.3305 | 122880
003534 | 0.5179 | 0.9737 | 0.0279 | 0.3587 | 122880
003535 | 0.3736 | 0.9780 | 0.0278 | 0.3816 | 122880
003536 | 0.5598 | 0.9661 | 0.0279 | 0.3478 | 122880
003537 | 0.5266 | 0.9832 | 0.0283 | 0.3847 | 122880
003538 | 0.2948 | 0.9750 | 0.0292 | 0.3302 | 122880
003539 | 0.5769 | 0.9734 | 0.0287 | 0.3567 | 122880
003540 | 0.4793 | 0.9663 | 0.0288 | 0.3537 | 122880
003541 | 0.5087 | 0.9735 | 0.0279 | 0.3627 | 122880
003542 | 0.5551 | 0.9789 | 0.0274 | 0.4005 | 122880
003543 | 0.5577 | 0.9732 | 0.0290 | 0.3850 | 122880
003544 | 0.6064 | 0.9755 | 0.0289 | 0.3632 | 122880
003545 | 0.5425 | 0.9682 | 0.0281 | 0.3716 | 122880
003546 | 0.4811 | 0.9784 | 0.0271 | 0.3927 | 122880
003547 | 0.5611 | 0.9718 | 0.0294 | 0.3662 | 122880
003548 | 0.4885 | 0.9654 | 0.0279 | 0.3551 | 122880
003549 | 0.5065 | 0.9824 | 0.0275 | 0.3748 | 122880
003550 | 0.6027 | 0.9730 | 0.0270 | 0.3835 | 122880
003551 | 0.4096 | 0.9747 | 0.0282 | 0.3639 | 122880
003552 | 0.5883 | 0.9818 | 0.0279 | 0.3800 | 122880
003553 | 0.6028 | 0.9794 | 0.0296 | 0.3671 | 122880
003554 | 0.6403 | 0.9789 | 0.0295 | 0.3419 | 122880
003555 | 0.4917 | 0.9766 | 0.0292 | 0.3853 | 122880
003556 | 0.5499 | 0.9745 | 0.0278 | 0.3474 | 122880
003557 | 0.5068 | 0.9842 | 0.0274 | 0.3994 | 122880
003558 | 0.3730 | 0.9681 | 0.0284 | 0.3745 | 122880
003559 | 0.3952 | 0.9745 | 0.0280 | 0.3702 | 122880
003560 | 0.5202 | 0.9649 | 0.0305 | 0.3877 | 122880
003561 | 0.4896 | 0.9737 | 0.0282 | 0.3510 | 122880
003562 | 0.3828 | 0.9636 | 0.0279 | 0.3741 | 122880
003563 | 0.5282 | 0.9719 | 0.0285 | 0.3911 | 122880
003564 | 0.5961 | 0.9835 | 0.0281 | 0.3645 | 122880
003565 | 0.5227 | 0.9835 | 0.0280 | 0.3927 | 122880
003566 | 0.4179 | 0.9773 | 0.0281 | 0.3850 | 122880
003567 | 0.4855 | 0.9666 | 0.0291 | 0.3374 | 122880
003568 | 0.5541 | 0.9728 | 0.0271 | 0.3930 | 122880
003569 | 0.4692 | 0.9801 | 0.0276 | 0.3622 | 122880
003570 | 0.5074 | 0.9795 | 0.0285 | 0.3625 | 122880
003571 | 0.4269 | 0.9713 | 0.0291 | 0.3681 | 122880
003572 | 0.2939 | 0.9730 | 0.0296 | 0.3289 | 122880
003573 | 0.5373 | 0.9709 | 0.0277 | 0.3951 | 122880
003574 | 0.5148 | 0.9740 | 0.0286 | 0.3591 | 122880
003575 | 0.6421 | 0.9794 | 0.0286 | 0.3623 | 122880
003576 | 0.4270 | 0.9720 | 0.0296 | 0.3668 | 122880
003577 | 0.4939 | 0.9853 | 0.0277 | 0.3699 | 122880
003578 | 0.5208 | 0.9657 | 0.0276 | 0.3454 | 122880
003579 | 0.4664 | 0.9680 | 0.0270 | 0.3599 | 122880
003580 | 0.5336 | 0.9695 | 0.0268 | 0.3799 | 122880
003581 | 0.4080 | 0.9765 | 0.0277 | 0.3762 | 122880
003582 | 0.5115 | 0.9820 | 0.0286 | 0.3745 | 122880
003583 | 0.4844 | 0.9799 | 0.0280 | 0.3742 | 122880
003584 | 0.4913 | 0.9757 | 0.0280 | 0.3865 | 122880
003585 | 0.4685 | 0.9734 | 0.0278 | 0.3622 | 122880
003586 | 0.5594 | 0.9706 | 0.0273 | 0.3916 | 122880
003587 | 0.4238 | 0.9686 | 0.0290 | 0.3686 | 122880
003588 | 0.5150 | 0.9724 | 0.0286 | 0.3781 | 122880
003589 | 0.4999 | 0.9753 | 0.0288 | 0.3690 | 122880
003590 | 0.4313 | 0.9663 | 0.0279 | 0.3463 | 122880
003591 | 0.4272 | 0.9696 | 0.0292 | 0.3684 | 122880
003592 | 0.4765 | 0.9791 | 0.0281 | 0.3635 | 122880
003593 | 0.3925 | 0.9741 | 0.0278 | 0.3443 | 122880
003594 | 0.4536 | 0.9822 | 0.0268 | 0.3609 | 122880
003595 | 0.4881 | 0.9806 | 0.0275 | 0.3821 | 122880
003596 | 0.6254 | 0.9772 | 0.0289 | 0.3848 | 122880
003597 | 0.5899 | 0.9705 | 0.0284 | 0.3575 | 122880
003598 | 0.4808 | 0.9613 | 0.0276 | 0.3630 | 122880
003599 | 0.5033 | 0.9703 | 0.0283 | 0.3525 | 122880
003600 | 0.6189 | 0.9740 | 0.0304 | 0.3489 | 122880
003601 | 0.6126 | 0.9790 | 0.0304 | 0.3311 | 122880
003602 | 0.5400 | 0.9787 | 0.0292 | 0.3606 | 122880
003603 | 0.5551 | 0.9828 | 0.0276 | 0.3862 | 122880
003604 | 0.5799 | 0.9801 | 0.0281 | 0.3845 | 122880
003605 | 0.4608 | 0.9802 | 0.0294 | 0.3616 | 122880
003606 | 0.5529 | 0.9725 | 0.0281 | 0.3696 | 122880
003607 | 0.3135 | 0.9744 | 0.0290 | 0.3399 | 122880
003608 | 0.5633 | 0.9746 | 0.0281 | 0.3709 | 122880
003609 | 0.6170 | 0.9805 | 0.0278 | 0.3510 | 122880
003610 | 0.5215 | 0.9737 | 0.0267 | 0.3586 | 122880
003611 | 0.5085 | 0.9781 | 0.0284 | 0.3768 | 122880
003612 | 0.4789 | 0.9731 | 0.0288 | 0.3591 | 122880
003613 | 0.5538 | 0.9776 | 0.0283 | 0.3941 | 122880
003614 | 0.5168 | 0.9595 | 0.0269 | 0.3881 | 122880
003615 | 0.5086 | 0.9782 | 0.0274 | 0.3503 | 122880
003616 | 0.5570 | 0.9693 | 0.0287 | 0.3712 | 122880
003617 | 0.4240 | 0.9723 | 0.0302 | 0.3697 | 122880
003618 | 0.4135 | 0.9732 | 0.0275 | 0.3540 | 122880
003619 | 0.5464 | 0.9723 | 0.0281 | 0.3510 | 122880
003620 | 0.5885 | 0.9815 | 0.0283 | 0.3807 | 122880
003621 | 0.5493 | 0.9715 | 0.0278 | 0.3726 | 122880
003622 | 0.6239 | 0.9685 | 0.0279 | 0.3643 | 122880
003623 | 0.5154 | 0.9684 | 0.0288 | 0.3703 | 122880
003624 | 0.5125 | 0.9797 | 0.0279 | 0.3836 | 122880
003625 | 0.5691 | 0.9767 | 0.0276 | 0.3880 | 122880
003626 | 0.5411 | 0.9763 | 0.0278 | 0.3480 | 122880
003627 | 0.5111 | 0.9779 | 0.0276 | 0.3312 | 122880
003628 | 0.4985 | 0.9644 | 0.0286 | 0.3730 | 122880
003629 | 0.3739 | 0.9603 | 0.0282 | 0.3793 | 122880
003630 | 0.5623 | 0.9752 | 0.0283 | 0.3306 | 122880
003631 | 0.4204 | 0.9662 | 0.0276 | 0.3749 | 122880
003632 | 0.5871 | 0.9792 | 0.0274 | 0.3863 | 122880
003633 | 0.5516 | 0.9774 | 0.0275 | 0.3756 | 122880
003634 | 0.4306 | 0.9660 | 0.0298 | 0.3710 | 122880
003635 | 0.5225 | 0.9621 | 0.0267 | 0.3644 | 122880
003636 | 0.4415 | 0.9716 | 0.0293 | 0.3640 | 122880
003637 | 0.4862 | 0.9669 | 0.0269 | 0.3505 | 122880
