
======================================================================
EXPERIMENT 5 QUANTITATIVE RESULTS
======================================================================

FILE_ID | MEAN_DEPTH | MAX_DEPTH | MIN_DEPTH | STD_DEPTH | POINTS
004165 | 0.5513 | 0.9733 | 0.0284 | 0.3671 | 98304
004166 | 0.5661 | 0.9680 | 0.0287 | 0.3271 | 98304
004167 | 0.4322 | 0.9815 | 0.0272 | 0.3618 | 98304
004168 | 0.5388 | 0.9780 | 0.0283 | 0.3687 | 98304
004169 | 0.5841 | 0.9662 | 0.0296 | 0.3636 | 98304
004170 | 0.5551 | 0.9788 | 0.0282 | 0.3902 | 98304
004171 | 0.5021 | 0.9658 | 0.0286 | 0.3755 | 98304
004172 | 0.4589 | 0.9852 | 0.0287 | 0.3810 | 98304
004173 | 0.5267 | 0.9674 | 0.0276 | 0.3711 | 98304
004174 | 0.5617 | 0.9830 | 0.0285 | 0.3405 | 98304
004175 | 0.5113 | 0.9707 | 0.0271 | 0.3796 | 98304
004176 | 0.4732 | 0.9764 | 0.0281 | 0.3569 | 98304
004177 | 0.5233 | 0.9729 | 0.0283 | 0.3719 | 98304
004178 | 0.4847 | 0.9798 | 0.0274 | 0.3526 | 98304
004179 | 0.5380 | 0.9775 | 0.0275 | 0.3820 | 98304
004180 | 0.4477 | 0.9723 | 0.0290 | 0.3686 | 98304
004181 | 0.5591 | 0.9766 | 0.0273 | 0.3578 | 98304
004182 | 0.4580 | 0.9717 | 0.0288 | 0.3683 | 98304
004183 | 0.3855 | 0.9804 | 0.0277 | 0.3611 | 98304
004184 | 0.2134 | 0.9756 | 0.0295 | 0.2709 | 98304
004185 | 0.5415 | 0.9790 | 0.0273 | 0.3823 | 98304
004186 | 0.5409 | 0.9795 | 0.0310 | 0.3649 | 98304
004187 | 0.4461 | 0.9779 | 0.0288 | 0.3638 | 98304
004188 | 0.4741 | 0.9709 | 0.0283 | 0.3454 | 98304
004189 | 0.5558 | 0.9800 | 0.0283 | 0.3638 | 98304
004190 | 0.4411 | 0.9737 | 0.0274 | 0.3426 | 98304
004191 | 0.4308 | 0.9630 | 0.0296 | 0.3816 | 98304
004192 | 0.4629 | 0.9775 | 0.0280 | 0.3726 | 98304
004193 | 0.4364 | 0.9723 | 0.0274 | 0.3434 | 98304
004194 | 0.4939 | 0.9738 | 0.0291 | 0.3418 | 98304
004195 | 0.4587 | 0.9717 | 0.0287 | 0.3690 | 98304
004196 | 0.4621 | 0.9654 | 0.0290 | 0.3680 | 98304
004197 | 0.5018 | 0.9706 | 0.0280 | 0.3723 | 98304
004198 | 0.5486 | 0.9736 | 0.0298 | 0.3590 | 98304
004199 | 0.4756 | 0.9642 | 0.0290 | 0.3822 | 98304
004200 | 0.5000 | 0.9728 | 0.0280 | 0.3707 | 98304
004201 | 0.5009 | 0.9796 | 0.0282 | 0.3948 | 98304
004202 | 0.4945 | 0.9690 | 0.0280 | 0.3656 | 98304
004203 | 0.4981 | 0.9698 | 0.0278 | 0.3750 | 98304
004204 | 0.3277 | 0.9698 | 0.0263 | 0.3737 | 98304
004205 | 0.5395 | 0.9748 | 0.0277 | 0.3454 | 98304
004206 | 0.5181 | 0.9677 | 0.0282 | 0.3614 | 98304
004207 | 0.4478 | 0.9708 | 0.0290 | 0.3695 | 98304
004208 | 0.5693 | 0.9692 | 0.0270 | 0.3594 | 98304
004209 | 0.5189 | 0.9805 | 0.0283 | 0.3634 | 98304
004210 | 0.5557 | 0.9776 | 0.0264 | 0.3900 | 98304
004211 | 0.4871 | 0.9721 | 0.0280 | 0.3418 | 98304
004212 | 0.5148 | 0.9744 | 0.0294 | 0.3446 | 98304
004213 | 0.5346 | 0.9691 | 0.0306 | 0.3243 | 98304
004214 | 0.4125 | 0.9746 | 0.0265 | 0.4088 | 98304
004215 | 0.5151 | 0.9771 | 0.0282 | 0.3704 | 98304
004216 | 0.5400 | 0.9795 | 0.0289 | 0.3643 | 98304
004217 | 0.2794 | 0.9672 | 0.0308 | 0.3224 | 98304
004218 | 0.5220 | 0.9722 | 0.0283 | 0.3678 | 98304
004219 | 0.5816 | 0.9691 | 0.0297 | 0.3694 | 98304
004220 | 0.5014 | 0.9728 | 0.0284 | 0.3882 | 98304
004221 | 0.6010 | 0.9746 | 0.0265 | 0.3907 | 98304
004222 | 0.4419 | 0.9758 | 0.0287 | 0.3540 | 98304
004223 | 0.4408 | 0.9684 | 0.0291 | 0.3495 | 98304
004224 | 0.4726 | 0.9815 | 0.0284 | 0.3962 | 98304
004225 | 0.5365 | 0.9835 | 0.0272 | 0.3885 | 98304
004226 | 0.5477 | 0.9720 | 0.0275 | 0.3519 | 98304
004227 | 0.4430 | 0.9705 | 0.0279 | 0.3815 | 98304
004228 | 0.5601 | 0.9771 | 0.0282 | 0.3831 | 98304
004229 | 0.3564 | 0.9741 | 0.0268 | 0.3370 | 98304
004230 | 0.4381 | 0.9747 | 0.0274 | 0.3508 | 98304
004231 | 0.4583 | 0.9789 | 0.0279 | 0.3732 | 98304
004232 | 0.5203 | 0.9592 | 0.0287 | 0.3340 | 98304
004233 | 0.4371 | 0.9679 | 0.0295 | 0.3699 | 98304
004234 | 0.5451 | 0.9773 | 0.0284 | 0.3724 | 98304
004235 | 0.2098 | 0.9761 | 0.0272 | 0.2716 | 98304
004236 | 0.5754 | 0.9793 | 0.0278 | 0.3783 | 98304
004237 | 0.4909 | 0.9782 | 0.0289 | 0.3662 | 98304
004238 | 0.5183 | 0.9828 | 0.0272 | 0.3633 | 98304
004239 | 0.5094 | 0.9660 | 0.0278 | 0.3849 | 98304
004240 | 0.4837 | 0.9716 | 0.0274 | 0.3499 | 98304
004241 | 0.4956 | 0.9755 | 0.0273 | 0.3415 | 98304
004242 | 0.5951 | 0.9728 | 0.0273 | 0.3708 | 98304
004243 | 0.4865 | 0.9690 | 0.0293 | 0.3699 | 98304
004244 | 0.4839 | 0.9665 | 0.0284 | 0.3748 | 98304
004245 | 0.5516 | 0.9645 | 0.0271 | 0.3749 | 98304
004246 | 0.5279 | 0.9806 | 0.0281 | 0.3616 | 98304
004247 | 0.5328 | 0.9665 | 0.0290 | 0.3782 | 98304
004248 | 0.6234 | 0.9698 | 0.0291 | 0.3381 | 98304
004249 | 0.5270 | 0.9745 | 0.0299 | 0.3689 | 98304
004250 | 0.4272 | 0.9706 | 0.0294 | 0.3683 | 98304
004251 | 0.5171 | 0.9785 | 0.0275 | 0.3494 | 98304
004252 | 0.5247 | 0.9652 | 0.0278 | 0.3457 | 98304
004253 | 0.5155 | 0.9739 | 0.0290 | 0.3633 | 98304
004254 | 0.4979 | 0.9833 | 0.0296 | 0.3512 | 98304
004255 | 0.4377 | 0.9805 | 0.0283 | 0.3676 | 98304
004256 | 0.4858 | 0.9812 | 0.0285 | 0.3771 | 98304
004257 | 0.4185 | 0.9728 | 0.0279 | 0.3445 | 98304
004258 | 0.5688 | 0.9766 | 0.0285 | 0.3649 | 98304
004259 | 0.4315 | 0.9717 | 0.0286 | 0.3894 | 98304
004260 | 0.5172 | 0.9768 | 0.0278 | 0.3792 | 98304
004261 | 0.5573 | 0.9784 | 0.0282 | 0.3700 | 98304
004262 | 0.5177 | 0.9740 | 0.0293 | 0.3638 | 98304
004263 | 0.5077 | 0.9742 | 0.0291 | 0.3920 | 98304
004264 | 0.5213 | 0.9748 | 0.0282 | 0.3626 | 98304
004265 | 0.4542 | 0.9711 | 0.0290 | 0.3681 | 98304
004266 | 0.5541 | 0.9768 | 0.0279 | 0.3752 | 98304
004267 | 0.4801 | 0.9819 | 0.0282 | 0.3584 | 98304
004268 | 0.5149 | 0.9793 | 0.0288 | 0.3736 | 98304
004269 | 0.5360 | 0.9785 | 0.0278 | 0.3661 | 98304
004270 | 0.5495 | 0.9750 | 0.0276 | 0.3774 | 98304
004271 | 0.5393 | 0.9750 | 0.0284 | 0.3583 | 98304
004272 | 0.6561 | 0.9780 | 0.0271 | 0.3581 | 98304
004273 | 0.4581 | 0.9707 | 0.0281 | 0.3342 | 98304
004274 | 0.5062 | 0.9766 | 0.0276 | 0.3517 | 98304
004275 | 0.5053 | 0.9704 | 0.0274 | 0.3537 | 98304
004276 | 0.5553 | 0.9816 | 0.0302 | 0.3863 | 98304
004277 | 0.7076 | 0.9804 | 0.0259 | 0.3539 | 98304
004278 | 0.4724 | 0.9731 | 0.0295 | 0.3691 | 98304
004279 | 0.4763 | 0.9690 | 0.0281 | 0.3719 | 98304
004280 | 0.5053 | 0.9773 | 0.0278 | 0.3313 | 98304
004281 | 0.5061 | 0.9772 | 0.0279 | 0.3721 | 98304
004282 | 0.4946 | 0.9767 | 0.0274 | 0.4024 | 98304
004283 | 0.5349 | 0.9821 | 0.0290 | 0.3551 | 98304
004284 | 0.4145 | 0.9683 | 0.0292 | 0.3502 | 98304
004285 | 0.4499 | 0.9796 | 0.0278 | 0.3623 | 98304
004286 | 0.5532 | 0.9731 | 0.0285 | 0.3632 | 98304
004287 | 0.5353 | 0.9764 | 0.0295 | 0.3644 | 98304
004288 | 0.5615 | 0.9819 | 0.0281 | 0.3873 | 98304
004289 | 0.5085 | 0.9793 | 0.0281 | 0.3875 | 98304
004290 | 0.4831 | 0.9717 | 0.0290 | 0.3724 | 98304
004291 | 0.4910 | 0.9821 | 0.0288 | 0.3827 | 98304
004292 | 0.5389 | 0.9764 | 0.0273 | 0.3507 | 98304
004293 | 0.5565 | 0.9667 | 0.0271 | 0.3706 | 98304
004294 | 0.5391 | 0.9754 | 0.0281 | 0.3594 | 98304
004295 | 0.4876 | 0.9814 | 0.0274 | 0.3655 | 98304
004296 | 0.3899 | 0.9675 | 0.0291 | 0.3420 | 98304
004297 | 0.4990 | 0.9711 | 0.0280 | 0.3486 | 98304
004298 | 0.5106 | 0.9646 | 0.0308 | 0.3801 | 98304
004299 | 0.3949 | 0.9820 | 0.0291 | 0.3665 | 98304
004300 | 0.5417 | 0.9834 | 0.0278 | 0.3829 | 98304
004301 | 0.4108 | 0.9698 | 0.0294 | 0.3468 | 98304
004302 | 0.5337 | 0.9806 | 0.0289 | 0.3844 | 98304
004303 | 0.5102 | 0.9786 | 0.0287 | 0.3496 | 98304
004304 | 0.3843 | 0.9667 | 0.0276 | 0.3677 | 98304
004305 | 0.4991 | 0.9700 | 0.0285 | 0.3757 | 98304
004306 | 0.4528 | 0.9789 | 0.0290 | 0.3583 | 98304
004307 | 0.5455 | 0.9678 | 0.0291 | 0.3585 | 98304
004308 | 0.4815 | 0.9695 | 0.0285 | 0.3896 | 98304
004309 | 0.5145 | 0.9804 | 0.0283 | 0.3960 | 98304
004310 | 0.5131 | 0.9777 | 0.0274 | 0.3732 | 98304
004311 | 0.5371 | 0.9773 | 0.0272 | 0.3901 | 98304
004312 | 0.5661 | 0.9713 | 0.0277 | 0.3339 | 98304
004313 | 0.5487 | 0.9718 | 0.0272 | 0.3861 | 98304
004314 | 0.5320 | 0.9639 | 0.0284 | 0.3954 | 98304
004315 | 0.5268 | 0.9741 | 0.0287 | 0.3626 | 98304
004316 | 0.5649 | 0.9731 | 0.0278 | 0.3436 | 98304
004317 | 0.4971 | 0.9718 | 0.0280 | 0.3665 | 98304
004318 | 0.5206 | 0.9786 | 0.0277 | 0.3495 | 98304
004319 | 0.4800 | 0.9751 | 0.0288 | 0.3552 | 98304
004320 | 0.5449 | 0.9747 | 0.0282 | 0.3503 | 98304
004321 | 0.4393 | 0.9764 | 0.0281 | 0.3856 | 98304
004322 | 0.2066 | 0.9665 | 0.0277 | 0.2747 | 98304
004323 | 0.5661 | 0.9714 | 0.0300 | 0.3375 | 98304
004324 | 0.6710 | 0.9738 | 0.0285 | 0.3777 | 98304
004325 | 0.4349 | 0.9745 | 0.0274 | 0.3477 | 98304
004326 | 0.5837 | 0.9779 | 0.0290 | 0.3753 | 98304
004327 | 0.5218 | 0.9705 | 0.0295 | 0.3741 | 98304
004328 | 0.4962 | 0.9778 | 0.0277 | 0.3764 | 98304
004329 | 0.4444 | 0.9762 | 0.0290 | 0.3643 | 98304
004330 | 0.4909 | 0.9725 | 0.0301 | 0.3742 | 98304
004331 | 0.3970 | 0.9809 | 0.0282 | 0.3459 | 98304
004332 | 0.5040 | 0.9738 | 0.0280 | 0.3724 | 98304
004333 | 0.4925 | 0.9804 | 0.0297 | 0.3884 | 98304
004334 | 0.4644 | 0.9684 | 0.0287 | 0.3680 | 98304
004335 | 0.5075 | 0.9703 | 0.0295 | 0.3524 | 98304
004336 | 0.5725 | 0.9747 | 0.0298 | 0.3851 | 98304
004337 | 0.5023 | 0.9779 | 0.0280 | 0.3721 | 98304
004338 | 0.4860 | 0.9783 | 0.0273 | 0.3757 | 98304
004339 | 0.4675 | 0.9853 | 0.0279 | 0.3620 | 98304
004340 | 0.5298 | 0.9736 | 0.0293 | 0.3741 | 98304
004341 | 0.5239 | 0.9703 | 0.0275 | 0.3902 | 98304
004342 | 0.5072 | 0.9669 | 0.0290 | 0.3600 | 98304
004343 | 0.2447 | 0.9709 | 0.0275 | 0.2943 | 98304
004344 | 0.5597 | 0.9678 | 0.0278 | 0.3737 | 98304
004345 | 0.4420 | 0.9706 | 0.0278 | 0.3720 | 98304
004346 | 0.4364 | 0.9726 | 0.0274 | 0.3429 | 98304
004347 | 0.5573 | 0.9668 | 0.0311 | 0.3584 | 98304
004348 | 0.5361 | 0.9798 | 0.0288 | 0.3514 | 98304
004349 | 0.5860 | 0.9697 | 0.0296 | 0.3630 | 98304
004350 | 0.5959 | 0.9731 | 0.0308 | 0.3712 | 98304
004351 | 0.5609 | 0.9792 | 0.0278 | 0.3916 | 98304
004352 | 0.5405 | 0.9775 | 0.0285 | 0.3818 | 98304
004353 | 0.4827 | 0.9813 | 0.0286 | 0.3736 | 98304
004354 | 0.4440 | 0.9708 | 0.0279 | 0.3654 | 98304
004355 | 0.5944 | 0.9821 | 0.0270 | 0.3744 | 98304
004356 | 0.4364 | 0.9767 | 0.0285 | 0.3619 | 98304
004357 | 0.4827 | 0.9740 | 0.0293 | 0.3730 | 98304
004358 | 0.6071 | 0.9808 | 0.0276 | 0.3433 | 98304
004359 | 0.4677 | 0.9765 | 0.0284 | 0.3709 | 98304
004360 | 0.5715 | 0.9822 | 0.0294 | 0.3837 | 98304
004361 | 0.3386 | 0.9708 | 0.0278 | 0.3521 | 98304
004362 | 0.5214 | 0.9772 | 0.0272 | 0.3770 | 98304
004363 | 0.5203 | 0.9722 | 0.0284 | 0.3489 | 98304
004364 | 0.5071 | 0.9738 | 0.0288 | 0.3664 | 98304
004365 | 0.6136 | 0.9705 | 0.0283 | 0.3574 | 98304
004366 | 0.5439 | 0.9771 | 0.0277 | 0.3616 | 98304
004367 | 0.5212 | 0.9828 | 0.0273 | 0.3787 | 98304
004368 | 0.5203 | 0.9708 | 0.0272 | 0.3574 | 98304
004369 | 0.5602 | 0.9763 | 0.0284 | 0.3900 | 98304
004370 | 0.5743 | 0.9697 | 0.0284 | 0.3256 | 98304
004371 | 0.4809 | 0.9705 | 0.0279 | 0.3618 | 98304
004372 | 0.5255 | 0.9746 | 0.0277 | 0.3928 | 98304
004373 | 0.5588 | 0.9780 | 0.0285 | 0.3936 | 98304
004374 | 0.5258 | 0.9822 | 0.0271 | 0.3952 | 98304
004375 | 0.4764 | 0.9750 | 0.0285 | 0.3563 | 98304
004376 | 0.5501 | 0.9694 | 0.0280 | 0.3663 | 98304
004377 | 0.5482 | 0.9768 | 0.0274 | 0.3757 | 98304
004378 | 0.6221 | 0.9716 | 0.0275 | 0.3411 | 98304
004379 | 0.5508 | 0.9708 | 0.0272 | 0.3512 | 98304
004380 | 0.4626 | 0.9724 | 0.0288 | 0.3503 | 98304
004381 | 0.5440 | 0.9725 | 0.0294 | 0.3741 | 98304
004382 | 0.5603 | 0.9702 | 0.0278 | 0.3787 | 98304
004383 | 0.4132 | 0.9705 | 0.0291 | 0.3462 | 98304
004384 | 0.4489 | 0.9689 | 0.0290 | 0.3687 | 98304
004385 | 0.5382 | 0.9786 | 0.0283 | 0.3714 | 98304
004386 | 0.5803 | 0.9726 | 0.0281 | 0.3766 | 98304
004387 | 0.5619 | 0.9673 | 0.0278 | 0.3861 | 98304
004388 | 0.4571 | 0.9701 | 0.0270 | 0.3587 | 98304
004389 | 0.5315 | 0.9735 | 0.0291 | 0.3580 | 98304
004390 | 0.5407 | 0.9714 | 0.0281 | 0.3588 | 98304
004391 | 0.5346 | 0.9853 | 0.0294 | 0.3865 | 98304
004392 | 0.4115 | 0.9647 | 0.0291 | 0.3540 | 98304
004393 | 0.5948 | 0.9752 | 0.0285 | 0.3707 | 98304
004394 | 0.5397 | 0.9734 | 0.0304 | 0.3589 | 98304
004395 | 0.5209 | 0.9835 | 0.0279 | 0.3790 | 98304
004396 | 0.4884 | 0.9717 | 0.0277 | 0.3673 | 98304
004397 | 0.5179 | 0.9659 | 0.0274 | 0.3549 | 98304
004398 | 0.5747 | 0.9716 | 0.0272 | 0.3952 | 98304
004399 | 0.4281 | 0.9694 | 0.0293 | 0.3675 | 98304
004400 | 0.4980 | 0.9706 | 0.0283 | 0.3816 | 98304
004401 | 0.6028 | 0.9769 | 0.0288 | 0.3802 | 98304
004402 | 0.5363 | 0.9847 | 0.0284 | 0.3790 | 98304
004403 | 0.5315 | 0.9774 | 0.0282 | 0.3641 | 98304
004404 | 0.5972 | 0.9673 | 0.0298 | 0.3455 | 98304
004405 | 0.6023 | 0.9739 | 0.0274 | 0.3440 | 98304
004406 | 0.6175 | 0.9792 | 0.0272 | 0.3772 | 98304
004407 | 0.2025 | 0.9758 | 0.0283 | 0.2677 | 98304
004408 | 0.4758 | 0.9744 | 0.0287 | 0.3888 | 98304
004409 | 0.4407 | 0.9786 | 0.0268 | 0.3494 | 98304
004410 | 0.5180 | 0.9724 | 0.0271 | 0.3793 | 98304
004411 | 0.4552 | 0.9711 | 0.0289 | 0.3697 | 98304
004412 | 0.4966 | 0.9700 | 0.0284 | 0.3646 | 98304
004413 | 0.5327 | 0.9711 | 0.0284 | 0.3465 | 98304
004414 | 0.6195 | 0.9737 | 0.0283 | 0.3735 | 98304
004415 | 0.5765 | 0.9776 | 0.0283 | 0.3621 | 98304
004416 | 0.5223 | 0.9734 | 0.0292 | 0.3714 | 98304
004417 | 0.5504 | 0.9725 | 0.0282 | 0.3692 | 98304
004418 | 0.5412 | 0.9702 | 0.0306 | 0.3666 | 98304
004419 | 0.5225 | 0.9726 | 0.0287 | 0.3795 | 98304
004420 | 0.4312 | 0.9710 | 0.0295 | 0.3678 | 98304
004421 | 0.4813 | 0.9813 | 0.0296 | 0.3716 | 98304
004422 | 0.5075 | 0.9672 | 0.0277 | 0.3734 | 98304
004423 | 0.5447 | 0.9816 | 0.0285 | 0.3536 | 98304
004424 | 0.5583 | 0.9652 | 0.0273 | 0.3911 | 98304
004425 | 0.4958 | 0.9629 | 0.0279 | 0.3729 | 98304
004426 | 0.4483 | 0.9695 | 0.0290 | 0.3693 | 98304
004427 | 0.5823 | 0.9702 | 0.0303 | 0.3484 | 98304
004428 | 0.4684 | 0.9645 | 0.0278 | 0.3270 | 98304
004429 | 0.5304 | 0.9727 | 0.0288 | 0.3575 | 98304
004430 | 0.6048 | 0.9818 | 0.0281 | 0.3812 | 98304
004431 | 0.5217 | 0.9733 | 0.0270 | 0.3709 | 98304
004432 | 0.4716 | 0.9670 | 0.0266 | 0.3476 | 98304
004433 | 0.4944 | 0.9760 | 0.0277 | 0.3644 | 98304
004434 | 0.3827 | 0.9784 | 0.0292 | 0.3703 | 98304
004435 | 0.5033 | 0.9687 | 0.0281 | 0.3867 | 98304
004436 | 0.4966 | 0.9784 | 0.0290 | 0.3829 | 98304
004437 | 0.5426 | 0.9805 | 0.0294 | 0.3879 | 98304
004438 | 0.5093 | 0.9726 | 0.0285 | 0.3857 | 98304
004439 | 0.5570 | 0.9782 | 0.0264 | 0.3841 | 98304
004440 | 0.3095 | 0.9681 | 0.0278 | 0.3351 | 98304
004441 | 0.6963 | 0.9773 | 0.0276 | 0.3694 | 98304
004442 | 0.5179 | 0.9795 | 0.0290 | 0.3733 | 98304
004443 | 0.5208 | 0.9792 | 0.0281 | 0.3855 | 98304
004444 | 0.5307 | 0.9666 | 0.0280 | 0.3593 | 98304
004445 | 0.4212 | 0.9648 | 0.0296 | 0.3702 | 98304
004446 | 0.5739 | 0.9788 | 0.0272 | 0.3710 | 98304
004447 | 0.5369 | 0.9654 | 0.0273 | 0.3644 | 98304
004448 | 0.5419 | 0.9709 | 0.0280 | 0.3684 | 98304
004449 | 0.4814 | 0.9851 | 0.0284 | 0.3620 | 98304
004450 | 0.5505 | 0.9756 | 0.0270 | 0.3876 | 98304
004451 | 0.5184 | 0.9742 | 0.0298 | 0.3871 | 98304
004452 | 0.4513 | 0.9715 | 0.0291 | 0.3685 | 98304
004453 | 0.3657 | 0.9628 | 0.0281 | 0.3253 | 98304
004454 | 0.5266 | 0.9794 | 0.0282 | 0.3618 | 98304
004455 | 0.5169 | 0.9748 | 0.0293 | 0.3528 | 98304
004456 | 0.4965 | 0.9771 | 0.0276 | 0.3879 | 98304
004457 | 0.5123 | 0.9739 | 0.0269 | 0.3501 | 98304
004458 | 0.4502 | 0.9756 | 0.0280 | 0.3727 | 98304
004459 | 0.5494 | 0.9819 | 0.0271 | 0.3707 | 98304
004460 | 0.5401 | 0.9717 | 0.0281 | 0.3643 | 98304
004461 | 0.5282 | 0.9742 | 0.0282 | 0.3629 | 98304
004462 | 0.4114 | 0.9697 | 0.0284 | 0.3529 | 98304
004463 | 0.4928 | 0.9848 | 0.0275 | 0.3745 | 98304
004464 | 0.4239 | 0.9677 | 0.0296 | 0.3703 | 98304
004465 | 0.4979 | 0.9722 | 0.0272 | 0.3937 | 98304
004466 | 0.5310 | 0.9844 | 0.0284 | 0.3589 | 98304
004467 | 0.5865 | 0.9788 | 0.0286 | 0.3866 | 98304
004468 | 0.4619 | 0.9758 | 0.0274 | 0.3542 | 98304
004469 | 0.5432 | 0.9745 | 0.0292 | 0.3543 | 98304
004470 | 0.4873 | 0.9746 | 0.0276 | 0.3666 | 98304
004471 | 0.2770 | 0.9712 | 0.0256 | 0.3413 | 98304
004472 | 0.5454 | 0.9734 | 0.0299 | 0.3676 | 98304
004473 | 0.5097 | 0.9776 | 0.0291 | 0.3556 | 98304
004474 | 0.5798 | 0.9763 | 0.0254 | 0.3975 | 98304
004475 | 0.5168 | 0.9677 | 0.0287 | 0.3571 | 98304
004476 | 0.5218 | 0.9823 | 0.0288 | 0.3530 | 98304
004477 | 0.5120 | 0.9738 | 0.0281 | 0.3506 | 98304
004478 | 0.5463 | 0.9829 | 0.0275 | 0.3926 | 98304
004479 | 0.5874 | 0.9763 | 0.0280 | 0.3615 | 98304
004480 | 0.5091 | 0.9746 | 0.0279 | 0.3710 | 98304
004481 | 0.5484 | 0.9663 | 0.0290 | 0.3665 | 98304
004482 | 0.5067 | 0.9795 | 0.0287 | 0.3533 | 98304
004483 | 0.5266 | 0.9775 | 0.0280 | 0.3668 | 98304
004484 | 0.6069 | 0.9714 | 0.0279 | 0.3792 | 98304
004485 | 0.4473 | 0.9732 | 0.0283 | 0.4017 | 98304
004486 | 0.5868 | 0.9773 | 0.0278 | 0.3685 | 98304
004487 | 0.4341 | 0.9746 | 0.0281 | 0.3499 | 98304
004488 | 0.5929 | 0.9717 | 0.0282 | 0.3920 | 98304
004489 | 0.2153 | 0.9723 | 0.0281 | 0.2724 | 98304
004490 | 0.4658 | 0.9797 | 0.0289 | 0.3727 | 98304
004491 | 0.5493 | 0.9748 | 0.0281 | 0.3771 | 98304
004492 | 0.5709 | 0.9731 | 0.0274 | 0.3636 | 98304
004493 | 0.2993 | 0.9725 | 0.0276 | 0.3217 | 98304
004494 | 0.5517 | 0.9753 | 0.0293 | 0.3678 | 98304
004495 | 0.5547 | 0.9719 | 0.0300 | 0.3378 | 98304
004496 | 0.5710 | 0.9796 | 0.0270 | 0.3757 | 98304
004497 | 0.4483 | 0.9730 | 0.0276 | 0.3554 | 98304
004498 | 0.4699 | 0.9832 | 0.0274 | 0.3585 | 98304
004499 | 0.4760 | 0.9758 | 0.0271 | 0.3971 | 98304
004500 | 0.5928 | 0.9866 | 0.0278 | 0.3810 | 98304
004501 | 0.6605 | 0.9830 | 0.0261 | 0.3665 | 98304
004502 | 0.4344 | 0.9765 | 0.0296 | 0.3569 | 98304
004503 | 0.4381 | 0.9810 | 0.0285 | 0.3662 | 98304
004504 | 0.3220 | 0.9645 | 0.0277 | 0.3359 | 98304
004505 | 0.5998 | 0.9770 | 0.0288 | 0.3823 | 98304
004506 | 0.4970 | 0.9794 | 0.0281 | 0.3419 | 98304
004507 | 0.5772 | 0.9788 | 0.0278 | 0.3859 | 98304
004508 | 0.5314 | 0.9695 | 0.0279 | 0.3701 | 98304
004509 | 0.4925 | 0.9794 | 0.0279 | 0.3787 | 98304
004510 | 0.6026 | 0.9782 | 0.0266 | 0.3822 | 98304
004511 | 0.5142 | 0.9755 | 0.0282 | 0.3575 | 98304
004512 | 0.5624 | 0.9720 | 0.0286 | 0.3740 | 98304
004513 | 0.4931 | 0.9798 | 0.0279 | 0.4009 | 98304
004514 | 0.4373 | 0.9741 | 0.0273 | 0.3424 | 98304
004515 | 0.5488 | 0.9763 | 0.0287 | 0.3776 | 98304
004516 | 0.2444 | 0.9714 | 0.0298 | 0.3021 | 98304
004517 | 0.5373 | 0.9754 | 0.0289 | 0.3647 | 98304
004518 | 0.5051 | 0.9788 | 0.0283 | 0.3822 | 98304
004519 | 0.6385 | 0.9740 | 0.0287 | 0.3281 | 98304
004520 | 0.4498 | 0.9785 | 0.0283 | 0.3600 | 98304
004521 | 0.4789 | 0.9762 | 0.0281 | 0.3684 | 98304
004522 | 0.4918 | 0.9758 | 0.0272 | 0.3854 | 98304
004523 | 0.4988 | 0.9764 | 0.0267 | 0.3725 | 98304
004524 | 0.5385 | 0.9740 | 0.0273 | 0.3592 | 98304
004525 | 0.5528 | 0.9767 | 0.0280 | 0.3732 | 98304
004526 | 0.5830 | 0.9817 | 0.0292 | 0.3839 | 98304
004527 | 0.5775 | 0.9791 | 0.0259 | 0.3785 | 98304
004528 | 0.4304 | 0.9724 | 0.0272 | 0.3536 | 98304
004529 | 0.4993 | 0.9787 | 0.0275 | 0.3889 | 98304
004530 | 0.5762 | 0.9647 | 0.0306 | 0.3289 | 98304
004531 | 0.4927 | 0.9733 | 0.0278 | 0.3841 | 98304
004532 | 0.5050 | 0.9790 | 0.0295 | 0.3548 | 98304
004533 | 0.4615 | 0.9806 | 0.0290 | 0.3795 | 98304
004534 | 0.5464 | 0.9781 | 0.0301 | 0.3555 | 98304
004535 | 0.5151 | 0.9757 | 0.0302 | 0.3387 | 98304
004536 | 0.5534 | 0.9825 | 0.0262 | 0.3950 | 98304
004537 | 0.6173 | 0.9759 | 0.0280 | 0.3819 | 98304
004538 | 0.5144 | 0.9766 | 0.0279 | 0.3680 | 98304
004539 | 0.4570 | 0.9723 | 0.0283 | 0.3847 | 98304
004540 | 0.5109 | 0.9831 | 0.0269 | 0.3835 | 98304
004541 | 0.4691 | 0.9733 | 0.0283 | 0.3517 | 98304
004542 | 0.3679 | 0.9723 | 0.0274 | 0.3763 | 98304
004543 | 0.5472 | 0.9730 | 0.0287 | 0.3581 | 98304
004544 | 0.5095 | 0.9751 | 0.0279 | 0.3729 | 98304
004545 | 0.5391 | 0.9704 | 0.0283 | 0.3857 | 98304
004546 | 0.4430 | 0.9642 | 0.0271 | 0.3331 | 98304
004547 | 0.4305 | 0.9675 | 0.0298 | 0.3709 | 98304
004548 | 0.4354 | 0.9736 | 0.0271 | 0.3650 | 98304
004549 | 0.4779 | 0.9759 | 0.0292 | 0.3509 | 98304
004550 | 0.4305 | 0.9785 | 0.0271 | 0.3563 | 98304
